AFS	AFS_35	0.00001	0.00001	0.00001	0.995562	0.00001	0.00001	0.00001	0.004378
AFS	AFS_36	0.017731	0.00001	0.00001	0.951136	0.00001	0.00001	0.00001	0.031083
AFS	AFS_37	0.00001	0.00001	0.00001	0.989837	0.00001	0.00001	0.00001	0.010103
AFS	AFS_38	0.00001	0.00001	0.000585	0.994442	0.00001	0.00001	0.00001	0.004923
AFS	AFS_39	0.02151	0.001237	0.008941	0.933813	0.007458	0.00001	0.004031	0.023
AFS	AFS_40	0.012442	0.012144	0.00001	0.942358	0.00001	0.009568	0.002299	0.02117
AFS	AFS_41	0.00001	0.00001	0.00001	0.98569	0.00001	0.00001	0.00001	0.01425
APM	APM_1	0.079923	0.658828	0.102491	0.012548	0.036716	0.056839	0.01696	0.035695
APM	APM_2	0.104401	0.680227	0.069898	0.044201	0.029732	0.041919	0.001241	0.028381
APM	APM_3	0.126629	0.682731	0.080908	0.035976	0.021715	0.002539	0.022852	0.02665
APM	APM_4	0.056308	0.769145	0.073118	0.035688	0.030338	0.020695	0.009414	0.005293
APM	APM_5	0.112609	0.675593	0.078358	0.038664	0.020952	0.032401	0.004904	0.036518
APM	APM_6	0.108546	0.708917	0.074862	0.022916	0.017164	0.022394	0.017544	0.027657
APM	APM_8	0.089727	0.715224	0.087683	0.026594	0.02009	0.015419	0.01598	0.029284
APM	APM_9	0.090098	0.648786	0.132299	0.036314	0.041627	0.019802	0.006809	0.024266
APM	APM_10	0.076601	0.726446	0.097296	0.021837	0.014473	0.026029	0.010538	0.02678
APM	APM_11	0.086813	0.716063	0.076087	0.028727	0.011711	0.031085	0.012193	0.037321
APM	APM_12	0.104748	0.712012	0.079788	0.035438	0.02153	0.022236	0.017514	0.006734
APM	APM_13	0.073068	0.730395	0.099524	0.051191	0.032298	0.008178	0.005337	0.00001
APM	APM_14	0.083275	0.762992	0.058065	0.024207	0.019034	0.003754	0.025228	0.023445
APM	APM_15	0.082241	0.698182	0.09627	0.04394	0.054619	0.010097	0.011112	0.00354
APM	APM_16	0.003244	0.966902	0.020919	0.00001	0.00001	0.00001	0.008894	0.00001
APM	APM_17	0.005656	0.954805	0.023998	0.00001	0.00001	0.00001	0.011448	0.004064
APM	APM_18	0.110009	0.676778	0.088366	0.05372	0.017944	0.015578	0.007234	0.030372
APM	APM_19	0.107447	0.720025	0.080612	0.021942	0.02123	0.021286	0.007634	0.019824
APM	APM_20	0.00001	0.99993	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001
APM	APM_21	0.045322	0.860286	0.037555	0.009152	0.011311	0.00001	0.012022	0.024341
APM	APM_22	0.092977	0.698691	0.087287	0.026261	0.03403	0.030716	0.013845	0.016194
APM	APM_23	0.033188	0.939805	0.002078	0.00001	0.006571	0.006936	0.002959	0.008453
APM	APM_24	0.00001	0.99993	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001
APM	APM_25	0.060507	0.69574	0.10325	0.04948	0.038828	0.018526	0.017449	0.01622
APM	APM_26	0.00001	0.99993	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001
APM	APM_27	0.016271	0.978876	0.00001	0.00001	0.00001	0.00001	0.004803	0.00001
APM	APM_28	0.022029	0.941061	0.015744	0.018743	0.00001	0.00001	0.002393	0.00001
APM	APM_29	0.03016	0.935696	0.012565	0.011628	0.00343	0.006502	0.00001	0.00001
APM	APM_30	0.034573	0.93968	0.021357	0.00001	0.00001	0.00001	0.004351	0.00001
APM	APM_31	0.00001	0.999287	0.00001	0.00001	0.00001	0.00001	0.00001	0.000653
APM	APM_32	0.081066	0.815672	0.048754	0.027333	0.003512	0.00174	0.01291	0.009013
APM	APM_33	0.054732	0.840506	0.05702	0.018404	0.013879	0.00001	0.003014	0.012435
APM	APM_34	0.104223	0.654356	0.109542	0.035913	0.028915	0.022891	0.013252	0.030908
APM	APM_35	0.134676	0.822179	0.00001	0.009583	0.022108	0.00001	0.011424	0.00001
APM	APM_36	0.006969	0.939181	0.00001	0.00001	0.020927	0.013778	0.019116	0.00001
APM	APM_37	0.00001	0.99993	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001
APM	APM_38	0.008231	0.973031	0.012854	0.00001	0.00001	0.00001	0.00001	0.005844
APM	APM_39	0.00001	0.99993	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001
APM	APM_40	0.038499	0.908409	0.035663	0.002343	0.009587	0.00001	0.0036	0.001889
APM	APM_41	0.070647	0.840857	0.037237	0.029281	0.00001	0.013492	0.008467	0.00001
APM	APM_42	0.028371	0.939044	0.010755	0.00001	0.00001	0.005978	0.003867	0.011964
APM	APM_43	0.00001	0.976171	0.009067	0.00001	0.00001	0.00001	0.00001	0.014712
APM	APM_44	0.064638	0.852491	0.016956	0.023341	0.00001	0.023823	0.007088	0.011652
APM	APM_45	0.077645	0.694266	0.121812	0.046674	0.022209	0.010274	0.026673	0.000447
APM	APM_46	0.013627	0.878588	0.055679	0.015725	0.018217	0.007449	0.002553	0.008164
APM	APM_47	0.00001	0.99993	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001
APM	APM_48	0.038165	0.817715	0.056345	0.036268	0.011674	0.003955	0.017302	0.018576
APM	APM_49	0.088875	0.79287	0.058655	0.029581	0.025052	0.00001	0.004948	0.00001
APM	APM_50	0.108098	0.735424	0.110895	0.008434	0.010238	0.01362	0.013281	0.00001
APM	APM_51	0.04735	0.863748	0.056183	0.00001	0.008219	0.003474	0.002569	0.018446
APM	APM_52	0.00001	0.99993	0.00001	0.00001	0.00001	0.00001	0.00001	0.00001
APM	APM_53	0.080381	0.690536	0.106954	0.024101	0.0444	0.021809	0.013477	0.018343
APM	APM_54	0.07095	0.787354	0.066413	0.031553	0.025248	0.004079	0.007163	0.00724
APM	APM_55	0.038489	0.895821	0.00001	0.028313	0.007465	0.016775	0.00536	0.007768
APM	APM_56	0.010203	0.978215	0.009297	0.002246	0.00001	0.00001	0.00001	0.00001
APM	APM_57	0.043965	0.856007	0.037577	0.013354	0.02919	0.008623	0.006574	0.004709
APM	APM_58	0.085484	0.818789	0.050016	0.008204	0.00001	0.017615	0.010587	0.009294
APM	APM_59	0.056632	0.810873	0.061011	0.025991	0.00001	0.007263	0.004732	0.033488
APM	APM_60	0.085295	0.718721	0.110994	0.037307	0.018926	0.00001	0.006742	0.022005
APM	APM_61	0.088203	0.754028	0.060846	0.007413	0.042206	0.010179	0.010514	0.026612
APM	APM_62	0.055694	0.856174	0.034964	0.00001	0.00559	0.026298	0.004347	0.016922
APM	APM_63	0.033526	0.865877	0.026672	0.002332	0.026082	0.000597	0.025062	0.019853
APM	APM_64	0.059803	0.739087	0.084502	0.026209	0.026077	0.022719	0.022028	0.019575
APM	APM_65	0.051285	0.756035	0.076272	0.02667	0.033652	0.013071	0.005681	0.037333
APM	APM_66	0.079926	0.701328	0.100673	0.020125	0.041431	0.010025	0.027661	0.018832
APM	APM_67	0.088143	0.671588	0.100634	0.048715	0.048753	0.00001	0.011408	0.03075
APM	APM_68	0.065408	0.838021	0.0281	0.016787	0.009682	0.00001	0.021867	0.020125
APM	APM_69	0.038976	0.859343	0.040195	0.009699	0.015171	0.011907	0.008287	0.016422
APM	APM_70	0.057775	0.904098	0.016179	0.00001	0.00001	0.00001	0.013349	0.00857
APM	APM_71	0.066571	0.751407	0.097794	0.016729	0.035972	0.006787	0.0126	0.01214
APM	APM_72	0.069222	0.868063	0.020105	0.015094	0.003989	0.006894	0.004794	0.011839
APM	APM_73	0.074129	0.693202	0.103254	0.055657	0.045223	0.001296	0.013042	0.014196
APM	APM_74	0.052591	0.823158	0.058096	0.012752	0.012586	0.011077	0.02188	0.007861
APM	APM_75	0.065719	0.807083	0.06719	0.038747	0.002723	0.009946	0.005683	0.002909
APM	APM_76	0.054081	0.705961	0.108385	0.048581	0.025184	0.029941	0.005869	0.021998
APM	APM_77	0.099675	0.752323	0.039088	0.038945	0.025852	0.006037	0.001824	0.036256
APM	APM_78	0.067909	0.874358	0.025798	0.00001	0.000178	0.00001	0.016529	0.015207
APM	APM_79	0.079632	0.70546	0.078193	0.042167	0.035323	0.009167	0.02384	0.026219
APM	APM_80	0.044366	0.875349	0.020356	0.00001	0.021469	0.014292	0.013294	0.010864
APM	APM_81	0.056883	0.82124	0.062483	0.024295	0.004838	0.015502	0.005146	0.009613
APM	APM_82	0.078018	0.773335	0.068136	0.027334	0.020888	0.015859	0.009551	0.006879
APM	APM_83	0.064826	0.812763	0.040796	0.00001	0.016258	0.039579	0.008291	0.017477
APM	APM_84	0.072953	0.834108	0.024233	0.00001	0.011415	0.03121	0.008129	0.017942
APM	APM_85	0.031544	0.839843	0.056553	0.035476	0.00001	0.008257	0.021222	0.007095
APM	APM_86	0.059596	0.87782	0.024085	0.006986	0.005757	0.00001	0.014316	0.01143
APM	APM_87	0.109715	0.757444	0.0562	0.028238	0.014174	0.003142	0.015962	0.015125
APM	APM_88	0.053871	0.833521	0.027373	0.025457	0.016951	0.005062	0.010595	0.027168
APM	APM_89	0.088819	0.797213	0.052816	0.007574	0.014095	0.017005	0.009861	0.012617
APM	APM_90	0.086767	0.813334	0.053972	0.019622	0.00001	0.00001	0.009642	0.016644
APM	APM_91	0.096847	0.754878	0.049306	0.037667	0.027269	0.00001	0.019363	0.014661
APM	APM_92	0.057397	0.717139	0.109295	0.05318	0.012798	0.006342	0.022536	0.021312
APM	APM_93	0.069898	0.866161	0.029694	0.00001	0.001443	0.00001	0.015126	0.017657
APM	APM_94	0.067904	0.822019	0.034104	0.029589	0.014086	0.006436	0.023472	0.002391
APM	APM_95	0.078832	0.830449	0.035256	0.016621	0.023552	0.006528	0.003851	0.004912
APM	APM_96	0.083978	0.79861	0.056115	0.021859	0.002494	0.031206	0.00001	0.005728
APM	APM_97	0.050382	0.892477	0.01616	0.00001	0.020201	0.005856	0.014905	0.00001
APM	APM_98	0.256144	0.584895	0.062755	0.030247	0.02421	0.007286	0.015649	0.018814
APM	APM_99	0.073197	0.721074	0.096479	0.045238	0.032736	0.008477	0.000988	0.021812
GTX	GTX_03	0.00001	0.00001	0.00001	0.00001	0.00001	0.99993	0.00001	0.00001
GTX	GTX_04	0.017564	0.00001	0.019124	0.001177	0.036713	0.902916	0.00521	0.017286
GTX	GTX_05	0.00001	0.00001	0.017701	0.015092	0.04099	0.90455	0.020034	0.001614
GTX	GTX_06	0.00001	0.00001	0.013956	0.022055	0.010191	0.948835	0.004932	0.00001
GTX	GTX_07	0.04297	0.014427	0.061789	0.016748	0.068372	0.78264	0.013044	0.00001
GTX	GTX_08	0.00001	0.00001	0.00001	0.00001	0.00001	0.99993	0.00001	0.00001
GTX	GTX_09	0.00001	0.00001	0.00001	0.00001	0.00001	0.99993	0.00001	0.00001
GTX	GTX_10	0.00001	0.00001	0.00001	0.00001	0.00001	0.99993	0.00001	0.00001
GTX	GTX_11	0.046312	0.053641	0.049264	0.00001	0.071763	0.754133	0.024194	0.000684
GTX	GTX_12	0.00001	0.00001	0.00001	0.00001	0.00001	0.99993	0.00001	0.00001
GTX	GTX_13	0.00001	0.00001	0.00001	0.00001	0.00001	0.99993	0.00001	0.00001
GTX	GTX_14	0.029313	0.00001	0.00001	0.00001	0.024789	0.925018	0.02084	0.00001
GTX	GTX_15	0.042109	0.00001	0.007854	0.00001	0.012315	0.92896	0.008733	0.00001
GTX	GTX_16	0.007576	0.00584	0.00001	0.012423	0.007343	0.956354	0.010444	0.00001
GTX	GTX_17	0.00001	0.00001	0.00001	0.00001	0.00001	0.99993	0.00001	0.00001
GTX	GTX_18	0.00001	0.00001	0.000287	0.00001	0.017565	0.96367	0.018437	0.00001
GTX	GTX_19	0.024939	0.018817	0.045561	0.007549	0.042158	0.838096	0.022871	0.00001
GTX	GTX_20	0.028353	0.01314	0.026975	0.00001	0.0633	0.853166	0.015046	0.00001
GTX	GTX_21	0.021738	0.008067	0.036948	0.021179	0.036848	0.864374	0.010836	0.00001
GTX	GTX_22	0.00001	0.00001	0.017163	0.00001	0.035914	0.925085	0.014535	0.007272
GTX	GTX_23	0.00001	0.00001	0.00001	0.00001	0.034826	0.932336	0.024819	0.007979
GTX	GTX_24	0.036665	0.033521	0.081636	0.042663	0.086035	0.682723	0.030041	0.006716
GTX	GTX_25	0.032742	0.05698	0.09707	0.053183	0.095222	0.62234	0.034046	0.008418
GTX	GTX_26	0.00001	0.00001	0.00001	0.00001	0.00001	0.99993	0.00001	0.00001
GTX	GTX_27	0.015373	0.031353	0.020846	0.00001	0.05491	0.870329	0.007169	0.00001
GTX	GTX_28	0.080843	0.086381	0.092068	0.01746	0.126321	0.539881	0.039946	0.0171
GTX	GTX_29	0.080161	0.104192	0.101526	0.029724	0.099965	0.544579	0.033121	0.006732
GTX	GTX_30	0.00001	0.00001	0.00001	0.00001	0.00001	0.991145	0.008795	0.00001
GTX	GTX_31	0.00001	0.00001	0.00001	0.00001	0.00001	0.994625	0.005315	0.00001
GTX	GTX_32	0.014678	0.00001	0.034091	0.017911	0.027288	0.883189	0.022823	0.00001
GTX	GTX_33	0.065087	0.059114	0.096451	0.034136	0.091235	0.618402	0.035565	0.00001
GTX	GTX_34	0.00001	0.00001	0.00001	0.00001	0.00001	0.99993	0.00001	0.00001
GTX	GTX_35	0.00001	0.00001	0.00001	0.00001	0.00001	0.99993	0.00001	0.00001
GTX	GTX_36	0.00001	0.00001	0.00001	0.00001	0.00001	0.99993	0.00001	0.00001
GTX	GTX_37	0.00001	0.00001	0.00001	0.00001	0.00001	0.99993	0.00001	0.00001
GTX	GTX_38	0.062703	0.058187	0.026561	0.000101	0.122334	0.71197	0.018135	0.00001
GTX	GTX_39	0.073446	0.063076	0.029787	0.015921	0.110977	0.68785	0.018933	0.00001
GTX	GTX_40	0.039203	0.013438	0.03541	0.0099	0.061614	0.813168	0.027257	0.00001
GTX	GTX_41	0.03629	0.026928	0.045213	0.002804	0.042742	0.819457	0.026556	0.00001
GTX	GTX_42	0.030544	0.043052	0.030028	0.021828	0.070866	0.783016	0.020656	0.00001
GTX	GTX_43	0.06622	0.096616	0.128231	0.049355	0.172455	0.440499	0.044857	0.001769
GTX	GTX_44	0.038273	0.027109	0.033979	0.022772	0.051402	0.785167	0.025167	0.016132
GTX	GTX_45	0.048329	0.016759	0.013708	0.006011	0.064028	0.822749	0.020465	0.007951
GTX	GTX_46	0.009224	0.024935	0.011034	0.02002	0.03781	0.870956	0.010961	0.01506
GTX	GTX_47	0.003812	0.035371	0.040132	0.010242	0.028376	0.878688	0.00001	0.003368
GTX	GTX_48	0.036208	0.00001	0.028662	0.005407	0.065511	0.832919	0.017041	0.014241
LME	LME_1	0.026959	0.109441	0.746884	0.021395	0.048331	0.02989	0.017091	0.00001
LME	LME_2	0.023924	0.135446	0.752449	0.012057	0.04704	0.013015	0.016059	0.00001
LME	LME_3	0.015343	0.091241	0.83158	0.00001	0.023759	0.021464	0.007993	0.00861
LME	LME_4	0.029619	0.112694	0.745654	0.027472	0.035213	0.037567	0.011772	0.00001
LME	LME_5	0.028579	0.095739	0.798919	0.00001	0.04912	0.018022	0.008577	0.001034
LME	LME_6	0.015642	0.082986	0.824824	0.015239	0.0565	0.000913	0.003884	0.00001
LME	LME_7	0.019847	0.083728	0.829385	0.023587	0.005475	0.016732	0.013629	0.007617
LME	LME_8	0.049563	0.082482	0.766917	0.018969	0.03144	0.039542	0.011077	0.00001
LME	LME_9	0.026859	0.104875	0.741049	0.021367	0.068672	0.016535	0.015097	0.005547
LME	LME_10	0.012734	0.09472	0.785484	0.027557	0.037767	0.028561	0.013167	0.00001
LME	LME_11	0.032707	0.114267	0.768782	0.020916	0.019861	0.03261	0.010846	0.00001
LME	LME_12	0.042027	0.100033	0.752278	0.00001	0.047685	0.03997	0.014302	0.003694
LME	LME_13	0.028336	0.055591	0.824241	0.030867	0.028525	0.028562	0.00001	0.003868
LME	LME_14	0.031567	0.092743	0.782992	0.00001	0.046599	0.02409	0.021991	0.00001
LME	LME_15	0.010549	0.087394	0.840959	0.00001	0.030421	0.01696	0.002231	0.011476
LME	LME_16	0.02851	0.069642	0.805287	0.0009	0.008452	0.043557	0.020555	0.023097
LME	LME_17	0.016006	0.105357	0.792841	0.00001	0.032943	0.029542	0.015498	0.007802
LME	LME_18	0.028501	0.107082	0.759558	0.01219	0.050817	0.01845	0.018875	0.004528
LME	LME_19	0.038337	0.079225	0.797975	0.006062	0.005911	0.050611	0.017216	0.004663
LME	LME_20	0.015896	0.118939	0.769554	0.00001	0.056298	0.033139	0.006155	0.00001
LME	LME_21	0.021572	0.063999	0.819985	0.00001	0.053602	0.014628	0.015229	0.010973
LME	LME_22	0.017932	0.07203	0.800472	0.022425	0.046377	0.03264	0.008115	0.00001
LME	LME_23	0.0279	0.081635	0.82188	0.00001	0.01184	0.039846	0.01688	0.00001
LME	LME_24	0.053987	0.104153	0.719054	0.036409	0.036978	0.031972	0.017437	0.00001
LME	LME_25	0.00001	0.131421	0.767608	0.029935	0.034479	0.028637	0.007899	0.00001
LME	LME_26	0.019213	0.089258	0.793586	0.004639	0.021568	0.026922	0.033239	0.011576
LME	LME_27	0.038232	0.077393	0.786049	0.014376	0.03347	0.023586	0.017125	0.009768
LME	LME_28	0.041283	0.082821	0.721211	0.033755	0.056038	0.027307	0.021904	0.015681
LME	LME_29	0.056405	0.100078	0.702488	0.019369	0.061504	0.03594	0.012723	0.011492
LME	LME_30	0.016498	0.112629	0.708961	0.038173	0.075894	0.044956	0.002878	0.00001
LME	LME_31	0.034575	0.108217	0.728955	0.025071	0.042174	0.047011	0.003265	0.010732
LME	LME_32	0.042629	0.125949	0.710775	0.00001	0.046626	0.039662	0.015704	0.018646
LME	LME_33	0.041881	0.112063	0.704365	0.021353	0.054167	0.049432	0.006616	0.010123
LME	LME_34	0.068909	0.11584	0.692228	0.018462	0.035868	0.057199	0.00001	0.011482
LME	LME_35	0.06153	0.113657	0.671053	0.026156	0.060472	0.048428	0.009591	0.009112
LME	LME_36	0.053385	0.129438	0.642402	0.043567	0.065363	0.042092	0.015676	0.008077
LME	LME_37	0.052178	0.116527	0.674147	0.045937	0.038805	0.044823	0.005065	0.022517
LME	LME_38	0.057709	0.129392	0.67308	0.019405	0.042866	0.05156	0.016425	0.009563
LME	LME_39	0.053541	0.137083	0.663993	0.026767	0.048444	0.059943	0.003249	0.006979
LME	LME_40	0.051743	0.095034	0.698043	0.062182	0.051955	0.041023	0.00001	0.00001
LME	LME_41	0.040655	0.124738	0.706042	0.014915	0.055995	0.04046	0.00843	0.008765
LME	LME_42	0.057062	0.125902	0.653641	0.027764	0.06106	0.048938	0.019754	0.005878
LME	LME_43	0.050894	0.122744	0.682654	0.025132	0.05702	0.057676	0.00091	0.002969
LME	LME_44	0.060163	0.132139	0.661761	0.037945	0.051172	0.044508	0.012302	0.00001
LME	LME_45	0.037935	0.11039	0.710716	0.025608	0.069827	0.040961	0.004194	0.000368
LME	LME_46	0.023726	0.097886	0.734977	0.026645	0.047028	0.052742	0.016986	0.00001
LME	LME_47	0.034171	0.128532	0.716969	0.009533	0.046628	0.040395	0.023762	0.00001
LME	LME_48	0.048948	0.103933	0.716218	0.040819	0.025243	0.056678	0.00815	0.00001
LME	LME_49	0.032506	0.13002	0.659113	0.029485	0.074966	0.050249	0.008147	0.015513
LME	LME_52	0.017087	0.116763	0.738306	0.012654	0.045375	0.027354	0.028154	0.014306
LME	LME_53	0.035623	0.111737	0.704574	0.031808	0.046582	0.049054	0.013877	0.006744
LME	LME_54	0.02164	0.12807	0.683702	0.037533	0.065856	0.045622	0.011713	0.005865
LME	LME_55	0.045698	0.118847	0.658213	0.036659	0.041732	0.058356	0.014971	0.025524
LME	LME_56	0.05746	0.131459	0.628741	0.042072	0.045808	0.045417	0.029033	0.02001
LME	LME_57	0.030353	0.103091	0.731795	0.03836	0.056369	0.034906	0.004764	0.000362
LME	LME_58	0.041221	0.109879	0.718807	0.017366	0.06552	0.044563	0.00001	0.002635
LME	LME_59	0.063175	0.106331	0.668155	0.031386	0.064899	0.043025	0.020814	0.002214
LME	LME_60	0.029218	0.124574	0.716988	0.016778	0.048741	0.053373	0.010318	0.00001
LME	LME_61	0.045351	0.13703	0.687636	0.027203	0.04391	0.039054	0.014745	0.005071
LME	LME_62	0.049827	0.095448	0.704679	0.043537	0.046834	0.040433	0.015445	0.003797
LME	LME_63	0.030561	0.123281	0.692349	0.028816	0.044836	0.049001	0.016625	0.014531
LME	LME_64	0.057924	0.096338	0.720083	0.043267	0.031019	0.03447	0.016889	0.00001
LME	LME_65	0.027593	0.098183	0.72647	0.030878	0.026868	0.058589	0.013653	0.017766
LME	LME_66	0.038613	0.137292	0.706954	0.022033	0.025109	0.048136	0.021479	0.000384
LME	LME_67	0.057847	0.112707	0.707401	0.037045	0.035342	0.03855	0.005832	0.005277
LME	LME_68	0.024936	0.139667	0.704735	0.032566	0.055716	0.031156	0.011214	0.00001
LME	LME_69	0.037469	0.124702	0.70059	0.007951	0.057661	0.052731	0.005876	0.013019
LME	LME_70	0.046522	0.140183	0.658882	0.036407	0.064824	0.034161	0.009476	0.009545
LME	LME_71	0.052098	0.099849	0.698555	0.037074	0.055834	0.036509	0.014462	0.00562
LME	LME_72	0.037328	0.116876	0.691087	0.018455	0.052829	0.048185	0.023745	0.011497
LME	LME_73	0.006079	0.048549	0.907201	0.00511	0.020918	0.005223	0.00001	0.00691
LME	LME_74	0.018816	0.021569	0.930689	0.00332	0.004102	0.012687	0.002131	0.006687
LME	LME_76	0.020109	0.064976	0.860423	0.002052	0.025297	0.022797	0.00001	0.004337
LME	LME_77	0.008447	0.035695	0.907663	0.014079	0.015234	0.018854	0.000018	0.00001
LME	LME_78	0.021385	0.075778	0.841899	0.00001	0.032394	0.027941	0.000584	0.00001
LME	LME_79	0.021247	0.042962	0.89301	0.00001	0.015207	0.014762	0.00001	0.012792
LME	LME_80	0.019895	0.043935	0.894944	0.006554	0.003611	0.024613	0.00171	0.004739
LME	LME_81	0.012155	0.068321	0.861625	0.00001	0.022834	0.030183	0.004862	0.00001
LMI	LMI_82	0.004742	0.044722	0.91591	0.00001	0.007382	0.009918	0.00667	0.010647
LMI	LMI_83	0.003795	0.024115	0.919744	0.036624	0.004581	0.006953	0.003242	0.000947
LMI	LMI_84	0.045887	0.024439	0.886099	0.019845	0.00001	0.019362	0.00001	0.004348
LMI	LMI_85	0.00001	0.038412	0.895878	0.030375	0.002822	0.0242	0.00001	0.008291
LMI	LMI_86	0.006209	0.031037	0.883373	0.023268	0.00001	0.031874	0.018961	0.005268
LMI	LMI_87	0.005266	0.060953	0.871014	0.030436	0.005868	0.024865	0.001588	0.00001
LMI	LMI_88	0.011848	0.048409	0.903632	0.004299	0.004823	0.019216	0.002742	0.005032
LMI	LMI_89	0.00001	0.030426	0.928695	0.01133	0.01365	0.00001	0.015133	0.000746
LMI	LMI_90	0.019639	0.00872	0.911209	0.010001	0.024722	0.010261	0.015437	0.00001
LMI	LMI_91	0.010808	0.026593	0.916769	0.003435	0.00001	0.029139	0.002317	0.010928
LMI	LMI_92	0.008595	0.006757	0.920877	0.030106	0.010042	0.01306	0.001025	0.009538
LMI	LMI_93	0.035134	0.014668	0.896039	0.013471	0.003386	0.018979	0.0061	0.012223
LMI	LMI_94	0.002026	0.044805	0.910812	0.000995	0.000792	0.017275	0.016274	0.007022
LMI	LMI_95	0.018467	0.02279	0.927152	0.000927	0.00001	0.017004	0.001238	0.012411
LMI	LMI_96	0.026136	0.036654	0.852705	0.02608	0.031173	0.00931	0.008569	0.009373
LMI	LMI_97	0.014169	0.049331	0.912094	0.011678	0.006882	0.005825	0.00001	0.00001
LMI	LMI_98	0.00387	0.018069	0.934403	0.012772	0.00001	0.011901	0.00404	0.014935
LMI	LMI_99	0.00001	0.030308	0.905357	0.012775	0.013053	0.028185	0.008267	0.002046
LMI	LMI_100	0.008267	0.024055	0.900877	0.016687	0.007706	0.018703	0.01004	0.013666
LMI	LMI_101	0.001906	0.011068	0.917736	0.013406	0.008985	0.01521	0.022464	0.009225
LMI	LMI_102	0.019357	0.039686	0.881474	0.013583	0.024186	0.008414	0.009112	0.004188
LMI	LMI_103	0.036816	0.021833	0.896827	0.01878	0.013782	0.00667	0.000807	0.004483
LMI	LMI_104	0.004135	0.062222	0.872253	0.013139	0.010726	0.031032	0.00001	0.006483
LMI	LMI_105	0.00001	0.010461	0.939385	0.016119	0.00712	0.022702	0.004049	0.000155
LMI	LMI_106	0.00001	0.00001	0.920595	0.028144	0.040732	0.009023	0.001475	0.00001
LMI	LMI_107	0.018384	0.013236	0.907865	0.016845	0.010587	0.019133	0.007994	0.005957
LMI	LMI_108	0.00001	0.01755	0.922502	0.028814	0.025054	0.006044	0.000016	0.00001
LMI	LMI_109	0.013096	0.030279	0.918539	0.005922	0.005357	0.012883	0.00001	0.013913
